,id,order_id,quantity,item_name,choice_description,item_price
1453,1454,590,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",9.25
1454,1455,590,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese]]",8.75
1455,1456,590,1,Chips and Guacamole,nan,4.45
1456,1457,591,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.49
1457,1458,591,1,Canned Soda,[Sprite],1.09
1458,1459,591,1,Chips and Roasted Chili-Corn Salsa,nan,2.39
1459,1460,592,1,Veggie Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",8.75
1460,1461,592,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, Lettuce]",8.75
1461,1462,593,1,Steak Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",11.48
1462,1463,594,1,Carnitas Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.99
1463,1464,594,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.49
1464,1465,595,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1465,1466,595,1,Chips and Fresh Tomato Salsa,nan,2.39
1466,1467,596,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98
1467,1468,596,1,Chicken Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
1468,1469,596,1,Chips and Guacamole,nan,3.99
1469,1470,597,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.75
1470,1471,597,1,Chips and Guacamole,nan,4.45
1471,1472,598,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice]]",8.75
1472,1473,598,1,Chips,nan,2.15
1473,1474,598,1,Canned Soft Drink,[Diet Coke],1.25
1474,1475,599,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]",10.98
1475,1476,599,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese]]",8.99
1476,1477,600,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce, Guacamole]]",11.25
1477,1478,600,1,Bottled Water,nan,1.5
1478,1479,601,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75
1479,1480,601,1,Chips,nan,2.15
1480,1481,601,1,Canned Soft Drink,[Diet Coke],1.25
1481,1482,602,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75
1482,1483,602,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
1483,1484,602,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]",8.75
1484,1485,603,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1485,1486,603,1,Bottled Water,nan,1.5
1486,1487,604,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",8.75
1487,1488,604,1,Canned Soft Drink,[Coke],1.25
1488,1489,604,1,Chips and Guacamole,nan,4.45
1489,1490,605,1,Chicken Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Fajita Veggies, Cheese, Sour Cream, Guacamole]]",10.98
1490,1491,606,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1491,1492,606,1,Chips and Tomatillo Red Chili Salsa,nan,2.95
1492,1493,606,1,Canned Soft Drink,[Nestea],1.25
1493,1494,607,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75
1494,1495,607,1,Chips and Fresh Tomato Salsa,nan,2.95
1495,1496,607,1,Canned Soft Drink,[Sprite],1.25
1496,1497,608,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa (Medium), Cheese]",8.49
1497,1498,608,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1498,1499,608,1,Chips and Fresh Tomato Salsa,nan,2.39
1499,1500,609,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Pinto Beans, Guacamole, Lettuce]]",11.25
1500,1501,609,1,Canned Soft Drink,[Diet Coke],1.25
1501,1502,610,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1502,1503,610,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1503,1504,611,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25
1504,1505,611,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
1505,1506,612,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.89
1506,1507,612,1,Canned Soft Drink,[Diet Coke],1.25
1507,1508,613,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75
1508,1509,613,1,Chips,nan,2.15
1509,1510,613,1,Canned Soft Drink,[Lemonade],1.25
1510,1511,614,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Sour Cream]]",8.99
1511,1512,614,1,Canned Soda,[Mountain Dew],1.09
1512,1513,615,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75
1513,1514,615,1,Chips and Guacamole,nan,4.45
1514,1515,616,3,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",26.25
1515,1516,617,1,Chicken Bowl,"[Fresh Tomato Salsa, [Sour Cream, Lettuce, Rice, Cheese]]",8.75
1516,1517,617,1,Chips and Guacamole,nan,4.45
1517,1518,618,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.75
1518,1519,618,1,Chips and Tomatillo Green Chili Salsa,nan,2.95
1519,1520,619,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75
1520,1521,619,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75
1521,1522,620,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.75
1522,1523,620,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",8.75
1523,1524,621,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.25
1524,1525,621,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1525,1526,622,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25
1526,1527,622,1,Chips and Guacamole,nan,4.45
1527,1528,622,1,Canned Soft Drink,[Coke],1.25
1528,1529,623,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1529,1530,623,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1530,1531,623,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
1531,1532,623,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.99
1532,1533,624,1,Barbacoa Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]",8.99
1533,1534,624,1,Chips and Tomatillo-Red Chili Salsa,nan,2.39
1534,1535,624,1,Chips and Tomatillo-Red Chili Salsa,nan,2.39
1535,1536,624,1,Chips and Guacamole,nan,3.99
1536,1537,625,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
1537,1538,625,1,Chips and Guacamole,nan,4.45
1538,1539,626,1,Chips,nan,2.15
1539,1540,626,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
1540,1541,626,1,Canned Soft Drink,[Sprite],1.25
1541,1542,627,1,Chicken Burrito,"[Fresh Tomato Salsa, [Guacamole, Lettuce, Sour Cream, Fajita Vegetables, Cheese, Rice]]",11.25
1542,1543,627,1,Steak Soft Tacos,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]",11.75
1543,1544,628,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
1544,1545,628,1,Chips and Guacamole,nan,4.45
1545,1546,628,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole]]",11.25
1546,1547,628,1,Chips,nan,2.15
1547,1548,628,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream]]",8.75
1548,1549,628,1,Chips and Guacamole,nan,4.45
1549,1550,629,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans]]",8.75
1550,1551,629,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans]]",8.75
1551,1552,629,1,Canned Soft Drink,[Diet Coke],1.25
1552,1553,630,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Guacamole, Lettuce]]",11.25
1553,1554,630,1,Chips,nan,2.15
1554,1555,631,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Lettuce, Black Beans]]",8.75
1555,1556,631,2,Chips and Roasted Chili Corn Salsa,nan,5.9
1556,1557,632,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.75
1557,1558,632,1,Canned Soft Drink,[Coke],1.25
1558,1559,633,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Lettuce]]",9.25
1559,1560,633,3,Canned Soft Drink,[Coke],3.75
1560,1561,634,1,Chicken Soft Tacos,[Fresh Tomato Salsa],8.75
1561,1562,634,1,Canned Soft Drink,[Lemonade],1.25
1562,1563,634,1,Chips and Guacamole,nan,4.45
1563,1564,635,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1564,1565,635,1,Chips and Guacamole,nan,4.45
1565,1566,635,1,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",8.75
1566,1567,635,2,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",23.5
1567,1568,636,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Lettuce]]",8.75
1568,1569,636,1,Chips and Tomatillo Green Chili Salsa,nan,2.95
1569,1570,636,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75
1570,1571,637,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Lettuce]]",8.75
1571,1572,637,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.89
1572,1573,637,1,Chips and Guacamole,nan,4.45
1573,1574,637,1,Chips and Tomatillo Green Chili Salsa,nan,2.95
1574,1575,637,1,Canned Soft Drink,[Diet Coke],1.25
1575,1576,638,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]]",8.75
1576,1577,638,1,Chips and Guacamole,nan,4.45
1577,1578,638,1,Chips and Tomatillo Green Chili Salsa,nan,2.95
1578,1579,638,1,Canned Soft Drink,[Sprite],1.25
1579,1580,639,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75
1580,1581,639,1,Chips,nan,2.15
1581,1582,639,1,Canned Soft Drink,[Diet Coke],1.25
1582,1583,640,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Lettuce, Guacamole]]",11.75
1583,1584,640,1,Chips and Tomatillo Green Chili Salsa,nan,2.95
1584,1585,641,1,Barbacoa Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
1585,1586,641,1,Nantucket Nectar,[Peach Orange],3.39
1586,1587,642,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Lettuce]]",9.25
1587,1588,642,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Cheese, Lettuce]]",9.25
1588,1589,643,2,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",17.5
1589,1590,643,1,Chips and Tomatillo Green Chili Salsa,nan,2.95
1590,1591,644,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.89
1591,1592,644,1,Bottled Water,nan,1.5
1592,1593,645,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1593,1594,645,1,Chips and Tomatillo Green Chili Salsa,nan,2.95
1594,1595,646,1,Carnitas Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
1595,1596,646,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1596,1597,647,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]",11.25
1597,1598,647,1,Chips and Roasted Chili Corn Salsa,nan,2.95
1598,1599,648,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75
1599,1600,648,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25
1600,1601,648,2,Chips,nan,4.3
1601,1602,649,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
1602,1603,649,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
1603,1604,649,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1604,1605,649,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans]]",8.75
1605,1606,649,2,Chips,nan,4.3
1606,1607,650,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables]]",8.75
1607,1608,650,1,Canned Soft Drink,[Diet Coke],1.25
1608,1609,650,1,Chips,nan,2.15
1609,1610,651,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.49
1610,1611,651,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Sour Cream, Lettuce]]",8.49
1611,1612,651,1,Izze,[Blackberry],3.39
1612,1613,651,1,Izze,[Blackberry],3.39
1613,1614,652,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]",10.98
1614,1615,652,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Guacamole, Lettuce]]",10.98
1615,1616,652,1,Chips and Tomatillo-Green Chili Salsa,nan,2.39
1616,1617,653,1,Chicken Burrito,"[Fresh Tomato Salsa, [Guacamole, Cheese, Rice, Sour Cream, Fajita Vegetables, Lettuce]]",11.25
1617,1618,653,1,Steak Soft Tacos,"[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole, Rice, Fajita Vegetables]]",11.75
1618,1619,654,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.75
1619,1620,654,1,Canned Soft Drink,[Lemonade],1.25
1620,1621,654,2,Chips and Tomatillo Red Chili Salsa,nan,5.9
1621,1622,654,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",8.75
1622,1623,654,1,Veggie Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1623,1624,655,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25
1624,1625,655,1,Chips and Guacamole,nan,4.45
1625,1626,655,1,Bottled Water,nan,1.5
1626,1627,656,1,Nantucket Nectar,[Pineapple Orange Banana],3.39
1627,1628,656,1,Carnitas Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
1628,1629,656,1,Chips and Roasted Chili-Corn Salsa,nan,2.39
1629,1630,657,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]",11.25
1630,1631,657,1,Chips,nan,2.15
1631,1632,658,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",11.25
1632,1633,658,1,Carnitas Crispy Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1633,1634,659,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75
1634,1635,659,1,Chips and Guacamole,nan,4.45
1635,1636,660,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.75
1636,1637,660,1,Chips and Guacamole,nan,4.45
1637,1638,661,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
1638,1639,661,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1639,1640,662,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1640,1641,662,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
1641,1642,663,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1642,1643,663,1,Barbacoa Soft Tacos,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.99
1643,1644,664,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.75
1644,1645,664,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1645,1646,665,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]",8.49
1646,1647,665,1,Chips and Guacamole,nan,3.99
1647,1648,666,1,Chips and Guacamole,nan,3.89
1648,1649,666,1,Barbacoa Burrito,"[Fresh Tomato (Mild), [Guacamole, Rice, Black Beans]]",11.08
1649,1650,667,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49
1650,1651,667,1,Barbacoa Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Lettuce]]",8.99
1651,1652,667,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Lettuce]]",8.49
1652,1653,668,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.49
1653,1654,668,1,Veggie Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.49
1654,1655,669,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1655,1656,669,1,Chips,nan,2.15
1656,1657,670,2,Chicken Burrito,"[Tomatillo Red Chili Salsa, Rice]",17.5
1657,1658,670,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, Rice]",8.75
1658,1659,670,1,Chips and Roasted Chili Corn Salsa,nan,2.95
1659,1660,671,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]",8.49
1660,1661,671,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49
1661,1662,672,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Fajita Veggies, Guacamole, Lettuce]]",10.98
1662,1663,672,1,Canned Soda,[Diet Coke],1.09
1663,1664,673,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25
1664,1665,673,1,Chips,nan,2.15
1665,1666,674,1,Chips and Tomatillo Red Chili Salsa,nan,2.95
1666,1667,674,1,Canned Soft Drink,[Sprite],1.25
1667,1668,674,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese]]",8.75
1668,1669,675,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25
1669,1670,675,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25
1670,1671,676,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",9.25
1671,1672,676,1,Chips and Tomatillo Red Chili Salsa,nan,2.95
1672,1673,677,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75
1673,1674,677,1,Chips,nan,2.15
1674,1675,677,1,Canned Soft Drink,[Lemonade],1.25
1675,1676,678,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.99
1676,1677,678,1,Chips and Guacamole,nan,3.99
1677,1678,679,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75
1678,1679,679,1,Chips,nan,2.15
1679,1680,680,1,Carnitas Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Lettuce, Sour Cream, Cheese, Fajita Veggies, Rice, Black Beans]]",8.99
1680,1681,680,1,Izze,[Clementine],3.39
1681,1682,681,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",9.25
1682,1683,681,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",8.75
1683,1684,682,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",11.25
1684,1685,682,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",11.25
1685,1686,682,1,Chips and Guacamole,nan,4.45
1686,1687,683,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75
1687,1688,683,1,Chips,nan,2.15
1688,1689,683,1,Canned Soft Drink,[Diet Coke],1.25
1689,1690,684,1,Steak Burrito,"[Fresh Tomato Salsa, [Sour Cream, Guacamole, Rice, Lettuce]]",11.75
1690,1691,684,1,Chips and Guacamole,nan,4.45
1691,1692,685,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",9.25
1692,1693,685,1,Chips and Fresh Tomato Salsa,nan,2.95
1693,1694,686,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies]]",8.49
1694,1695,686,1,Veggie Salad,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Lettuce]]",8.49
1695,1696,687,1,Veggie Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce, Guacamole]]",11.25
1696,1697,687,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",8.75
1697,1698,687,1,Chips and Guacamole,nan,4.45
1698,1699,688,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole]]",11.25
1699,1700,688,1,Veggie Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1700,1701,688,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1701,1702,688,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1702,1703,688,1,Chips and Guacamole,nan,4.45
1703,1704,689,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]",8.49
